Subject,Course,CRN,Course Title,Course Section,Sched Type,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,Average Grade,Primary Instructor
PSYC,210,30673,Behavioral Neuroscience,A,ONL,17,26,7,10,30,10,8,13,3,7,6,3,16,8,2.66,"Juraska, Janice M"
PSYC,216,30675,Child Psych,A,ONL,19,46,33,24,26,14,9,12,5,0,7,3,7,0,3.12,"Fisher, Cynthia L"
PSYC,224,30678,Cognitive Psych,A,ONL,15,95,23,20,24,3,7,8,1,3,1,3,4,3,3.44,"Sahakyan, Lili"
PSYC,230,30680,Perception & Sensory Processes,A,ONL,93,57,35,17,24,14,8,14,8,2,6,2,15,0,3.27,"Lleras, Alejandro"
PSYC,235,38034,Intro to Statistics,AL1,OLC,3,10,7,6,4,6,4,3,1,0,0,1,6,2,2.81,"Regenwetter, Michel"
PSYC,238,38052,Psychopathol & Probs in Living,A,OLC,0,13,7,3,2,3,3,1,1,1,0,0,1,1,3.25,"Sbrilli, Marissa D"
PSYC,238,38053,Psychopathol & Probs in Living,B,OLC,0,19,4,3,6,6,0,2,0,0,0,0,4,2,3.15,"Sbrilli, Marissa D"
PSYC,238,38054,Psychopathol & Probs in Living,C,OLC,0,13,4,5,7,2,2,2,1,1,1,1,2,1,3,"Hohl, Kelly M"
PSYC,238,38088,Psychopathol & Probs in Living,D,OLC,0,7,6,2,3,3,2,1,2,1,1,0,1,0,2.97,"Hohl, Kelly M"
PSYC,238,38091,Psychopathol & Probs in Living,G,OLC,0,4,1,4,7,0,3,5,2,2,0,2,5,2,2.24,"Kemp, Kathryn C"
PSYC,238,38092,Psychopathol & Probs in Living,H,OLC,0,5,7,5,3,1,3,3,4,0,1,0,5,1,2.56,"Kemp, Kathryn C"
PSYC,238,48047,Psychopathol & Probs in Living,I,OLC,0,9,4,3,5,4,1,7,2,3,1,1,2,0,2.66,"Perriello, Chris L"
PSYC,238,48048,Psychopathol & Probs in Living,J,OLC,0,4,4,4,9,1,2,4,1,1,1,1,1,0,2.76,"Perriello, Chris L"
PSYC,239,30683,Community Psych,A,LEC,0,67,2,3,0,0,2,2,0,0,0,0,2,0,3.77,"Todd, Nathan R"
PSYC,245,32647,Industrial Org Psych,A,OLC,31,28,5,9,10,3,2,5,0,1,5,0,7,0,3.24,"Li, Mengtong"
PSYC,248,30686,Learning and Memory,A,OLC,0,129,0,1,9,0,1,5,0,0,0,0,5,2,3.72,"Shipstead, Zachary M"
PSYC,250,30689,Psych of Personality,A,OLC,59,35,16,7,7,4,5,6,2,1,1,1,8,0,3.42,"Briskin, Julia L"
PSYC,312,56233,Psychology of Race & Ethnicity,A,LEC,0,17,15,11,10,3,2,0,2,0,1,0,2,0,3.28,"Lyubansky, Mikhail"
PSYC,313,75615,"Drugs, Brain and Behavior",A,LEC,8,17,15,6,10,3,6,11,4,0,2,1,5,2,2.94,"Gulley, Joshua M"
PSYC,324,57477,Developmental Psychopathology,A,OLC,15,56,10,11,30,7,2,7,5,1,2,0,4,0,3.31,"Rudolph, Karen D"
PSYC,331,43373,Cognitive Psych Lab,AL1,OLC,0,25,0,0,2,0,0,1,0,0,0,0,2,0,3.6,"Shipstead, Zachary M"
PSYC,333,32676,Social Psych in Society Lab,AL1,OLC,0,22,22,10,13,9,3,4,2,2,2,0,1,1,3.2,"Weiner, Drew S"
PSYC,336,51387,Self In Virtual Communities,CH,LEC,14,5,1,4,2,0,0,0,0,0,0,1,2,0,3.44,"Hunter, Carla D"
PSYC,336,66133,Stress&Resilency in Childhood,JC,LEC,0,14,2,4,8,1,1,2,1,0,0,0,1,0,3.27,"Cohen, Joseph R"
PSYC,340,37955,CounselCenterParaProfessional,CCP,LAB,5,14,0,1,1,1,0,0,0,0,0,0,0,0,3.86,"Graham, Jeffrey W"
PSYC,340,48118,Mindfulness SrvceLearning Pt 1,MND,LAB,12,1,2,4,2,0,1,0,1,0,0,0,0,0,3.59,"Menard, Christopher"
PSYC,350,39819,Personality Lab,AL,OLC,0,74,0,0,14,0,0,2,0,0,2,0,1,0,3.7,"Fraley, Robert C"
PSYC,353,43330,Social Cognition,A,OLC,21,33,18,9,9,8,10,6,1,0,5,0,10,0,3.1,"Stern, Chadly D"
PSYC,363,41810,Developmental Child Psych Lab,AL1,LEC,10,8,10,2,13,3,2,0,0,0,0,0,2,1,3.34,"Shenouda, Christine K"
PSYC,396,75616,Decisions and Judgments,JH,LEC,0,9,3,2,2,2,1,0,1,0,0,1,2,0,3.03,"Hotaling, Jared M"
PSYC,403,43369,Memory and Amnesia,UG3,LEC,0,70,0,0,18,0,0,9,0,0,5,0,1,1,3.47,"Schwarb, Hillary"
PSYC,408,70379,Human Behavior Genetics,UG,OLC,0,52,0,0,9,0,0,1,0,0,0,0,6,3,3.5,"Derringer, Jaime L"
PSYC,417,65349,Neurosci of Eating & Drinking,NL3,LEC,14,16,7,5,9,3,2,6,3,1,2,2,1,4,3.18,"Liang, Nu-Chu"
PSYC,421,49204,Principles of Psychophysiology,G4,OLC,4,13,5,1,4,3,0,0,1,0,1,0,5,0,3.1,"Dolcos, Florin"
PSYC,433,51752,Evolutionary Neuroscience,UG3,OLC,5,12,3,4,6,3,2,11,1,2,4,2,4,0,2.66,"Rhodes, Justin S"
PSYC,453,53261,Cog Neuroscience of Vision,AG4,OLC,6,6,3,2,4,1,0,1,0,0,1,0,1,0,3.37,"Beck, Diane M"
PSYC,465,37976,Personality and Soc Dev,UG3,OLC,7,43,10,6,22,6,3,9,1,0,3,1,5,1,3.2,"Banerjee, Sanchari"
PSYC,468,67278,Psych and Law,UG,OLC,12,17,18,15,16,7,5,4,1,5,1,2,3,2,3.1,"Spielmann, Julia"
PSYC,475,43332,Personnel Psych,U3,LEC,3,36,23,8,3,4,2,0,1,0,0,0,0,0,3.66,"Chen, Yueyang"
PSYC,506,70083,Statistical Methods I,AL1,OLC,0,22,2,0,4,0,0,0,0,0,0,0,1,0,3.7,"Koehn, Hans F"
PSYC,514,48220,Seminar in Cognitive Science,A,LCD,2,12,5,4,4,0,0,0,0,0,1,0,0,0,3.63,"Hummel, John E"
REHB,330,73247,Disability in American Society,ON2,ONL,132,98,0,0,30,0,0,20,0,0,8,0,19,1,3.45,"Jan, Yih-Kuen"
REHB,402,30739,Medical Aspects of Disability,A,LCD,2,27,0,0,7,0,0,4,0,0,2,0,0,0,3.5,"Strauser, David R"
REL,104,68185,Asian Mythology,ADD,OD,0,9,4,2,2,2,1,2,0,0,0,0,7,0,2.59,"Chmiel, Agata A"
REL,104,68190,Asian Mythology,ADI,DIS,0,0,0,3,5,8,2,3,4,0,1,0,4,0,2.16,"Rives, Turner H"
REL,104,68193,Asian Mythology,ADL,OD,0,5,2,3,5,1,1,6,0,0,3,0,1,0,2.68,"Chmiel, Agata A"
REL,108,68128,Religion & Society in West I,A1,ONL,34,14,4,0,1,2,0,1,1,0,0,0,1,0,3.77,"Rosenstock, Bruce"
REL,110,67749,World Religions,ADA,DIS,21,3,0,0,2,0,0,0,0,0,0,0,0,0,3.92,"Folkenroth, Emma"
REL,110,67750,World Religions,ADB,OD,13,5,3,1,1,0,1,0,0,0,1,0,0,0,3.71,"Lloyd, Natalie"
REL,110,67752,World Religions,ADD,DIS,16,7,2,0,0,0,0,0,0,0,0,0,1,0,3.82,"Folkenroth, Emma"
REL,110,67753,World Religions,ADE,DIS,24,1,0,0,0,0,2,1,0,0,0,0,1,0,3.68,"Folkenroth, Emma"
REL,110,67754,World Religions,ADF,OD,13,6,3,2,2,1,1,0,0,0,0,0,1,0,3.61,"Boyle, Elizabeth M"
REL,110,67757,World Religions,ADI,DIS,18,5,2,0,0,1,0,0,0,1,0,1,0,0,3.71,"Katz, Maxine R"
REL,110,67759,World Religions,ADJ,DIS,18,4,1,2,0,1,1,0,0,0,0,0,0,0,3.83,"Ward, Michael P"
REL,110,67760,World Religions,ADK,DIS,12,6,1,1,3,1,0,0,0,0,0,0,0,0,3.78,"Ward, Michael P"
REL,110,67761,World Religions,ADL,DIS,19,6,1,1,0,0,1,0,0,1,0,0,0,0,3.82,"Katz, Maxine R"
REL,110,67762,World Religions,ADM,DIS,19,1,2,1,0,1,0,0,0,0,0,0,0,0,3.89,"Justice, David C"
REL,110,67763,World Religions,ADN,DIS,10,5,4,3,1,0,0,0,0,0,0,0,1,0,3.65,"Ward, Michael P"
REL,110,67767,World Religions,ADO,OD,12,6,0,0,1,0,0,0,1,0,1,0,0,0,3.7,"Abusharara, Bayan M"
REL,110,67768,World Religions,ADP,DIS,17,6,3,0,0,0,0,1,0,0,0,0,0,0,3.89,"Justice, David C"
REL,110,67769,World Religions,ADQ,OD,11,6,5,3,0,0,2,0,0,0,0,0,2,0,3.48,"Boyle, Elizabeth M"
REL,110,67770,World Religions,ADR,OD,19,3,3,0,1,0,1,0,0,0,0,0,0,1,3.86,"Abusharara, Bayan M"
REL,110,67771,World Religions,ADS,DIS,21,5,1,0,0,1,0,0,0,0,0,0,0,0,3.94,"Justice, David C"
REL,110,67772,World Religions,ADT,OD,17,3,3,1,0,0,0,0,0,0,0,0,1,0,3.77,"Abusharara, Bayan M"
REL,214,70014,Introduction to Islam,A1,LCD,3,18,5,3,5,0,0,1,0,0,0,0,0,0,3.7,"Ali, Mukhtar"
REL,236,71388,"Religion, Violence & America",A,LEC,0,13,9,4,5,0,0,0,0,0,0,0,0,0,3.66,"Ebel, Jonathan H"
RHET,233,37326,Adv Rhetoric & Composition,E,LCD,9,9,1,1,0,0,0,1,0,0,0,0,2,0,3.52,"Liu, Meng-Hsien"
RHET,233,63973,Adv Rhetoric & Composition,P,LCD,0,6,7,2,1,1,1,1,0,1,0,0,2,1,3.08,"Odom, Michael J"
RHET,233,37329,Adv Rhetoric & Composition,Q,LCD,5,10,2,2,1,1,0,0,0,0,0,0,2,0,3.46,"Fadely, Jonathan P"
RST,100,42914,RST in Modern Society,A,ONL,37,30,28,8,9,7,7,8,4,3,1,2,3,1,3.32,"Shinew, Kimberly J"
RST,100,42915,RST In Modern Society,B,ONL,15,17,18,6,4,5,4,3,5,3,0,2,8,0,2.98,"Shinew, Kimberly J"
RST,101,42916,Orientation to RST,A,LCD,0,49,0,0,21,0,0,8,0,0,2,0,1,0,3.42,"Schroeder, Jason A"
RST,118,73671,Student-Athlete Transition,A,LCD,0,47,6,7,3,1,2,0,0,0,0,0,0,0,3.78,"Santos, Carla A"
RST,120,75395,"Park, Recreation & Environment",A,ONL,21,11,7,5,8,4,1,1,0,0,0,0,3,0,3.43,"Wachter, Cynthia J"
RST,130,42919,Foundations of Sport Mgt,A,LCD,0,11,10,6,20,4,4,10,1,1,5,1,8,0,2.58,"Raycraft, Michael"
RST,150,71898,Foundations of Tourism,A,LCD,6,7,1,0,2,5,0,1,0,0,1,1,1,0,3.15,"Endres, Renata"
RST,199,44045,E-Sports Foundations,ES,ONL,0,20,3,1,5,5,0,3,0,0,3,1,10,1,2.6,"Raycraft, Michael"
RST,200,42921,Leadership in RST,A,ONL,1,22,0,0,5,0,0,3,0,0,1,0,0,0,3.56,"Hardin, Donald R"
RST,200,42922,Leadership in RST,B,ONL,0,18,0,0,11,0,0,2,0,0,1,0,1,0,3.33,"Hardin, Donald R"
RST,205,74604,Sport and the Big Ten,BIG,ONL,2,31,3,4,4,1,1,0,1,1,1,0,2,1,3.48,"Sherman, Edward J"
RST,210,71389,Management in RST,A,LCD,6,26,5,5,3,3,1,5,0,0,1,0,1,0,3.45,"Chung, Wonock"
RST,216,74608,Technology in RST,TMS,ONL,17,37,22,9,10,6,2,6,5,2,2,2,4,0,3.26,"Park, Jeongeun"
RST,230,42924,Diversity in RST,A,ONL,216,83,23,17,41,9,5,14,2,1,5,0,21,1,3.51,"Stodolska, Monika"
RST,242,63130,Nature and American Culture,ONA,ONL,0,456,0,0,36,0,0,17,0,0,3,0,9,1,3.78,"Jang, Incheol"
RST,242,63131,Nature and American Culture,ONB,ONL,0,511,0,0,88,0,0,55,0,0,16,0,74,9,3.27,"Jang, Incheol"
RST,255,42927,Ethical Issues in RST,B,ONL,0,20,0,0,7,0,0,0,0,0,1,0,3,0,3.29,"Hardin, Donald R"
RST,260,71565,Disability in RST,B,ONL,25,12,5,6,4,3,6,4,4,1,1,0,13,3,2.83,"Wachter, Cynthia J"
RST,316,42929,Human Development and RST,A,ONL,14,18,5,3,5,5,2,1,1,1,1,0,5,0,3.2,"Wachter, Cynthia J"
RST,325,67839,Marketing in RST,A,ONL,9,12,13,8,5,8,2,3,1,0,0,1,3,0,3.2,"Zou, Suiwen"
RST,340,43054,Facility Management in RST,A,LCD,27,12,5,1,1,4,2,0,2,0,0,0,1,0,3.62,"Deterding, Robyn M"
RST,354,50624,Legal Aspects of Sport,A,LCD,3,20,14,3,8,4,0,0,1,0,0,0,0,0,3.58,"Emkes, Kyle J"
RST,360,73342,Communication in RST,A,LCD,22,9,16,5,1,2,2,1,0,0,1,0,1,0,3.59,"Milazzo, Liselle A"
RST,370,43055,Research Methods & Analysis,A,LCD,10,27,0,3,13,0,1,3,0,1,0,0,0,0,3.56,"Lee, Wonju"
RST,410,43056,Strategic Thinking in RST,A,LCD,1,6,14,9,10,9,1,1,0,0,0,0,1,0,3.23,"Sato, Mikihiro"
RST,429,43058,Contemporary Issues in RST,A,ONL,0,14,5,5,15,4,0,3,2,0,0,1,4,0,2.96,"Stewart, William P"
RST,430,71390,Sport & Development,A,LCD,11,13,16,16,10,4,5,4,1,0,0,0,1,0,3.33,"Welty-Peachey, Jon"
RST,460,71391,Event Management in RST,A,LCD,22,25,15,3,3,0,2,1,1,0,0,1,0,0,3.71,"Deterding, Robyn M"
RST,465,71663,Event Implementation in RST,A,LCD,0,7,6,3,6,2,0,1,1,0,1,0,1,0,3.14,"Raycraft, Michael"
RST,480,43062,Orientation to Internship,A,LCD,0,17,1,1,0,2,1,1,1,1,1,0,0,0,3.41,"Daniels, Terri A"
SBC,500,69533,SBC Essentials,A,ONL,0,57,8,2,3,0,1,0,0,0,0,0,0,0,3.88,"Meron, Shachar"
SBC,501,69545,Strat Branding: Global Persp,A,ONL,12,32,10,7,4,3,0,0,0,0,0,0,0,0,3.77,"Rindfleisch, Aric P"
SBC,502,69371,Essentials of Business Mgmt,A,ONL,8,23,18,6,3,4,1,3,0,0,0,0,0,0,3.61,"Raquel, Steve A"
SBC,503,69370,Consumer Insights I,A,ONL,23,15,6,12,1,5,2,0,0,0,0,0,1,0,3.62,"Hitchon, Jacqueline C"
SBC,510,74461,Messaging Strategy,A,ONL,33,14,3,5,3,0,1,1,0,0,0,0,0,0,3.82,"Mabry-Flynn, Amanda D"
SBC,511,69954,Strat. Analytics & Data Visual,B,ONL,36,10,5,0,4,4,0,0,0,0,1,0,5,0,3.48,"Sachdev, Vishal"
SBC,512,69955,Professional SBC Capstone Proj,A,ONL,61,0,0,0,0,0,2,0,0,0,0,0,0,0,3.95,"Clifton, Dionne J"
SCAN,215,65869,"Madness, Myth, and Murder",A,LCD,2,7,3,4,3,0,0,3,0,0,0,0,0,0,3.42,"Malekin, Bjorn"
SCAN,251,63053,Viking Mythology,AD1,DIS,2,25,1,1,0,0,0,0,0,0,0,0,1,0,3.83,"Hoefig, Verena J"
SCAN,251,63058,Viking Mythology,AD2,DIS,3,20,2,2,1,0,0,0,1,0,0,0,0,0,3.82,"Hoefig, Verena J"
SCAN,251,63062,Viking Mythology,AD3,DIS,1,26,3,1,1,0,0,0,0,0,0,0,0,0,3.92,"Hoefig, Verena J"
SCAN,251,71774,Viking Mythology,AD4,DIS,2,24,4,0,0,2,0,0,0,0,0,0,0,0,3.88,"Hoefig, Verena J"
SCAN,251,71776,Viking Mythology,AD5,DIS,2,26,4,0,0,0,0,0,0,0,0,0,1,0,3.84,"Hoefig, Verena J"
SCAN,251,71777,Viking Mythology,AD6,DIS,4,26,1,0,0,0,0,0,1,0,0,0,0,0,3.92,"Hoefig, Verena J"
SCAN,251,76474,Viking Mythology,F,LCD,3,11,5,0,1,0,0,0,0,0,0,0,4,2,3.22,"Hoefig, Verena J"
SE,100,70932,Introduction to ISE,T,ONL,99,15,0,8,1,0,0,1,0,0,0,0,1,0,3.9,"Krishnan, Girish"
SE,261,68161,Business Side of Engineering,H,LCD,0,18,11,8,29,12,2,6,1,2,5,0,2,1,3.02,"Nagi, Rakesh"
SE,310,68166,Dsgn of Structures & Mechanism,A,OLC,6,11,22,18,9,0,7,5,0,0,0,0,5,2,3.16,"Krishnan, Girish"
SE,320,68167,Control Systems,AE1,LCD,10,15,8,9,14,10,8,5,4,0,2,4,2,2,2.95,"Etesami, Seyed Rasoul"
SE,361,68175,Emotional Intelligence Skills,R,LCD,0,15,2,1,1,1,2,0,1,0,3,0,0,0,3.3,"Spencer, Gayle"
SE,400,68178,Engineering Law,B,LCD,0,11,18,14,9,2,1,1,0,0,0,0,0,0,3.46,"Barich, Joseph M"
SE,410,68156,Component Design,E,LCD,0,7,7,11,12,3,1,1,1,0,1,0,0,0,3.21,"Allison, James"
SE,420,68157,Digital Control Systems,AL,LCD,5,6,6,2,3,0,0,1,0,0,0,0,0,0,3.64,"Stipanovic, Dusan M"
SE,450,68205,Decision Analysis I,U,LCD,4,7,9,8,9,3,1,2,0,1,0,0,0,0,3.35,"Wang, Pingfeng"
SE,494,68436,Senior Engineering Project I,S2,LBD,0,33,15,12,8,0,0,0,0,0,0,0,0,0,3.69,"Titone, Thomas A"
SE,495,68434,Senior Engineering Project II,SEP,LAB,5,52,8,3,0,0,0,0,0,0,0,0,0,0,3.93,"Titone, Thomas A"
SHS,120,57009,"Child, Comm, & Lang Ability",C1,ONL,0,191,0,0,70,0,0,11,0,0,1,0,14,1,3.47,"Wachtel, Jayne M"
SHS,121,52486,American Sign Language I,A,ONL,3,8,1,3,3,1,2,0,0,0,1,0,0,0,3.41,"Colon, Carlos"
SHS,170,30939,Intro Hum Comm Sys & Disorders,AL1,LEC,11,64,28,18,8,2,2,0,0,1,0,0,2,0,3.66,"Krok, Windi"
SHS,221,56190,American Sign Language II,A,ONL,4,2,1,2,7,0,0,2,2,1,0,0,3,0,2.67,"Colon, Carlos"
SHS,221,56191,American Sign Language II,B,ONL,2,8,4,0,2,2,1,1,0,0,1,0,0,1,3.4,"Colon, Carlos"
SHS,222,63233,Lang&Culture Deaf Communities,C01,ONL,190,232,41,15,7,5,3,0,0,0,0,0,3,0,3.89,"Hadley, Pamela A"
SHS,280,65119,Communication Neuroscience,A,LCD,2,2,16,14,8,16,6,1,3,2,1,0,0,2,3,"Aronoff, Justin E"
SHS,300,35077,Anat & Physiol Spch Mechanism,AE1,OLC,20,21,12,8,14,14,2,1,1,3,3,1,1,0,3.27,"Ishikawa, Keiko"
SHS,320,38672,Development of Spoken Language,T,LCD,38,58,7,4,10,4,0,1,0,2,1,1,2,0,3.67,"Channell, Marie M"
SHS,321,62958,American Sign Language III,C,ONL,8,2,1,0,2,2,0,3,0,0,0,2,1,0,2.97,"Dramin Weiss, Susan M"
SHS,333,72011,Child Neurodev Disorders,A,LCD,5,52,13,5,2,0,1,0,0,0,0,0,0,1,3.86,"Mattie, Laura J"
SHS,431,54164,Lang Disorders Preschool Child,UG3,LCD,1,24,4,2,1,0,0,0,0,0,0,0,0,0,3.89,"Krok, Windi"
SHS,450,32931,Intro Audiol & Hear Disorders,AE1,LCD,16,28,6,7,14,3,3,3,0,1,0,1,0,0,3.49,"Mertes, Ian B"
SHS,451,30944,Aural Rehab Children to Adults,L,LCD,22,9,8,3,0,0,1,0,0,0,0,0,0,0,3.85,"Braun, Sarah"
SHS,451,75308,Aural Rehab Children to Adults,L2,LCD,20,4,13,2,2,0,1,0,0,0,0,0,0,0,3.78,"Braun, Sarah"
SHS,470,30953,Neural Bases Spch Lang,L,LCD,0,20,6,3,3,1,0,0,0,0,0,0,0,0,3.75,"Fogerty, Daniel"
SHS,511,62970,Asst & Mgmt of Voice Disorders,A,LCD,2,18,7,3,0,0,0,1,0,0,0,0,0,0,3.8,"Ishikawa, Keiko"
SHS,534,60014,Aphasia and Related Disorders,A,LCD,0,15,7,0,0,1,0,0,0,0,0,0,0,0,3.84,"Franz, Abby L"
SHS,570,30945,Quant Reasoning Spch Hear Sci,N,ONL,0,25,6,3,3,0,0,0,0,0,0,0,0,0,3.81,"Flaherty, Mary M"
SHS,577,32948,Advanced Practicum in SHS,E,LCD,10,9,1,0,1,0,0,0,0,0,0,0,0,0,3.94,"Hannah, Deidre M"
SLAV,117,35647,Russ & E Euro Science Fiction,A,LCD,0,17,2,0,2,2,0,0,0,0,0,0,0,0,3.77,"Tempest, Richard V"
SOC,100,45307,Introduction to Sociology,AD1,OD,3,16,7,3,0,0,0,0,0,0,0,0,0,1,3.85,"Holmes, Justin R"
SOC,100,34906,Introduction to Sociology,ADE,DIS,3,12,3,2,2,3,0,0,0,0,0,0,0,0,3.67,"Karipek, Asena"
SOC,100,35242,Introduction to Sociology,ADG,DIS,7,16,1,1,2,1,2,0,0,0,0,0,0,0,3.74,"Jeffery, Nathan R"
SOC,100,35159,Introduction to Sociology,ADK,DIS,6,12,6,3,2,0,0,0,0,0,0,0,1,0,3.67,"Jeffery, Nathan R"
SOC,100,35154,Introduction to Sociology,ADL,DIS,8,8,4,1,2,1,1,1,1,0,0,0,1,0,3.45,"Jeffery, Nathan R"
SOC,100,35199,Introduction to Sociology,ADO,DIS,5,13,5,3,0,0,0,1,0,0,0,0,2,0,3.53,"Karipek, Asena"
SOC,100,35243,Introduction to Sociology,ADU,DIS,2,11,5,3,4,0,0,2,1,0,1,0,0,0,3.41,"Karipek, Asena"
SOC,100,35244,Introduction to Sociology,ADV,DIS,4,12,5,2,2,1,0,1,0,0,0,1,0,0,3.58,"Rasheed, Umair"
SOC,100,41530,Introduction to Sociology,ADW,DIS,4,12,4,3,3,1,0,0,0,1,0,0,1,0,3.51,"Rasheed, Umair"
SOC,100,45304,Introduction to Sociology,ADX,DIS,1,11,4,4,1,0,1,1,2,0,1,0,0,1,3.37,"Rasheed, Umair"
SOC,100,45305,Introduction to Sociology,ADY,OD,0,20,6,0,0,1,0,0,0,0,1,0,2,0,3.52,"Holmes, Justin R"
SOC,100,45306,Introduction to Sociology,ADZ,DIS,0,11,9,1,2,0,2,1,0,0,0,0,1,0,3.45,"Holmes, Justin R"
SOC,100,72784,Introduction to Sociology,B,ONL,19,3,4,1,1,0,0,0,1,1,0,0,0,0,3.73,"Teimourigerdeh, Amirhosse"
SOC,100,41814,Introduction to Sociology,ONL,ONL,0,74,10,6,3,3,0,1,3,0,2,0,1,1,3.68,"Steward, Daniel J"
SOC,101,66295,Sociology of Gender,1,ONL,3,16,12,2,5,1,1,1,1,0,0,1,2,0,3.36,"Miller, Leslie"
SOC,160,40052,Global Ineq and Social Change,B,LEC,0,35,9,5,7,3,4,3,0,0,1,0,2,0,3.41,"Leicht, Kevin"
SOC,163,67451,Social Problems,IR,LEC,15,22,4,4,3,2,0,1,0,0,1,0,0,0,3.72,"Redstone, Ilana"
SOC,170,75032,America's Immigrant Society,CB,LEC,5,8,7,9,4,2,2,6,1,0,1,0,0,0,3.21,"Buckley, Cynthia"
SOC,199,69587,Career Dev for Sociology Major,ADV,LEC,23,2,2,0,1,0,0,0,0,0,0,0,1,0,3.8,"McNulty, Dawn"
SOC,200,31132,Intro to Sociological Theory,1,LCD,10,19,9,2,4,1,6,1,3,2,3,0,4,1,3.08,"Soener, Matthew C"
SOC,225,48829,Race and Ethnicity,1,LEC,0,16,5,0,7,1,0,2,1,0,0,2,1,1,3.23,"May, Reuben A"
SOC,226,56314,Political Sociology,A,LEC,10,1,0,4,2,2,0,1,0,0,0,0,2,0,3.21,"O'Neill, Brian F"
SOC,275,68200,Criminology,2,ONL,11,19,6,7,10,3,1,7,0,0,1,7,0,0,3.13,"Ladegaard, Isak S"
SOC,280,35017,Intro to Social Statistics,AQ1,Q,6,4,0,2,5,1,5,1,0,0,0,0,1,0,3.12,"Xiao, Zihan"
SOC,280,35010,Intro to Social Statistics,AQ2,Q,6,0,0,3,2,5,1,1,1,1,1,0,1,0,2.8,"Xiao, Zihan"
SOC,310,70267,Sociology of Deviance,2,LEC,48,10,2,1,3,0,0,2,0,1,0,0,0,0,3.84,"Atiles Osoria, Jose M"
SOC,350,56318,Technology and Society,2,LEC,5,21,9,3,9,2,0,1,0,0,2,0,1,0,3.46,"Ladegaard, Isak S"
SOC,364,31136,Impacts of Globalization,BD,LCD,0,22,8,3,5,6,0,1,0,0,2,0,2,0,3.31,"Dill, Brian"
SOC,378,70536,Sociology of Law,1,LCD,0,42,10,7,6,2,2,0,1,2,1,2,0,0,3.5,"Steward, Daniel J"
SOC,380,32738,Social Research Methods,AL1,LAB,0,18,3,3,0,0,1,1,2,0,1,3,1,0,3.14,"Steward, Daniel J"
SOC,380,32740,Social Research Methods,AL2,LAB,0,8,1,5,3,1,1,2,0,4,0,4,0,0,2.7,"Steward, Daniel J"
SOC,396,39868,Health Communication in the US,LM,LEC,5,2,1,0,2,4,3,1,2,0,1,1,7,0,2.15,"Miller, Leslie"
SOC,479,72649,Law and Society,U,LEC,44,7,3,3,0,2,0,2,0,0,0,0,0,0,3.84,"Atiles Osoria, Jose M"
SOCW,101,67886,SOCW Orientation Seminar,A,LCD,9,27,7,0,3,1,1,2,1,0,0,0,1,0,3.64,"Wilson Smith, Carol J"
SOCW,200,67887,Introduction to Social Work,A,LCD,1,5,7,7,2,4,0,1,0,0,0,0,0,0,3.4,"Earls Larrison, Tara"
SOCW,200,32750,Introduction to Social Work,B,LCD,1,11,10,5,4,3,2,1,0,1,0,0,3,2,3.15,"Earls Larrison, Tara"
SOCW,225,61472,Social Work Statistics,A,LEC,5,13,1,0,6,3,0,0,1,0,1,0,0,0,3.48,"Garthe, Rachel C"
SOCW,240,64419,Death & Dying,A,LCD,1,14,4,4,1,0,4,0,0,1,0,0,0,0,3.51,"Andrade, Flavia C"
SOCW,240,71619,Death & Dying,B,LCD,0,12,5,2,1,0,2,0,0,0,0,1,1,1,3.39,"Andrade, Flavia C"
SOCW,297,64420,Asian Families in America,A,LCD,18,13,3,3,0,0,0,0,0,0,2,0,0,0,3.77,"Chih, David W"
SOCW,300,60015,Diversity: Identities & Issues,A,LCD,10,20,10,7,4,3,0,1,1,0,0,0,1,0,3.57,"Cantoni, Nicole P"
SOCW,300,63068,Diversity: Identities & Issues,B,LCD,5,36,5,3,3,1,1,2,0,0,0,0,2,1,3.63,"Carter-Black, Janet D"
SOCW,300,75398,Diversity: Identities & Issues,C,ONL,2,7,1,3,5,0,2,3,1,0,0,0,0,0,3.21,"Carter-Black, Janet D"
SOCW,315,68179,Social Serv for Older Adults,A,ONL,14,4,5,0,2,1,0,0,0,0,0,0,0,1,3.81,"Dunlap Johnson, Kenna E"
SOCW,360,70729,Social Work and the Military,A,ONL,12,12,0,0,0,2,0,1,0,0,0,0,0,0,3.83,"Crowell, Dennis J"
SOCW,401,56112,Practice I,B,ONL,21,0,0,0,0,0,0,0,0,0,0,0,2,0,3.65,"Maurer, Mary F"
SOCW,401,65518,Practice I,C,ONL,20,2,1,1,0,0,1,0,0,0,0,0,0,0,3.89,"Maurer, Mary F"
SOCW,403,58285,Practice III,A,ONL,2,26,1,0,1,0,0,0,0,0,0,0,0,0,3.96,"Houston, Elisabeth A"
SOCW,403,66504,Practice III,B,LEC,0,19,4,1,0,0,0,0,0,0,0,0,0,0,3.92,"Candler, Demetria L"
SOCW,410,58287,Social Welfare Pol and Svcs,A,LEC,8,18,1,1,0,0,0,0,0,0,0,0,0,0,3.96,"Sinha, Gaurav R"
SOCW,410,58288,Social Welfare Pol and Svcs,B,ONL,7,10,6,1,0,1,0,0,0,0,0,0,0,0,3.84,"Wegmann, Kate M"
