Subject,Course,CRN,Course Title,Section,Sched Type,Term,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,Average Grade,Primary Instructor
REL,287,69286,Introduction to Buddhism,A,OLC,120211,0,7,5,4,5,1,2,1,1,0,3,0,3,0,2.77,"Callahan, Christopher T"
RHET,233,33458,Adv Rhetoric & Composition,B,ONL,120211,2,7,6,0,3,1,1,0,1,0,1,0,0,0,3.4,"Prendergast, Catherine J"
RHET,233,33453,Adv Rhetoric & Composition,E,ONL,120211,0,10,4,2,4,1,0,0,0,0,0,0,0,0,3.62,"Zhang, Dan"
RHET,233,33450,Adv Rhetoric & Composition,M,ONL,120211,9,8,0,0,2,1,0,0,0,0,0,0,1,0,3.65,"Kranek, Allison A"
RHET,233,33455,Adv Rhetoric & Composition,P,ONL,120211,11,5,2,1,2,0,0,0,1,0,0,0,1,0,3.58,"Beilstein, Paul E"
RST,100,43096,RST in Modern Society,A,ONL,120211,51,45,39,21,14,13,8,5,9,6,1,1,25,0,3.06,"Shinew, Kimberly J"
RST,101,43098,Orientation to RST,A,ONL,120211,10,5,6,4,2,2,3,3,2,3,0,1,2,0,2.97,"Shinew, Kimberly J"
RST,120,43101,"Park, Recreation & Environment",A,ONL,120211,25,28,6,9,13,3,3,3,0,0,0,2,2,0,3.46,"Wachter, Cynthia J"
RST,130,43102,Foundations of Sport Mgt,A,LCD,120211,0,8,1,2,6,1,1,0,0,0,0,0,5,0,2.72,"Raycraft, Michael"
RST,130,72435,Foundations of Sport Mgt,ONL,ONL,120211,0,15,4,6,2,3,0,2,1,1,1,0,8,0,2.71,"Raycraft, Michael"
RST,199,69072,E-Sport Foundations,ESF,ONL,120211,0,26,4,2,0,2,1,2,1,0,0,0,4,0,3.3,"Raycraft, Michael"
RST,200,72791,Leadership in RST,OLA,ONL,120211,0,34,0,0,10,0,0,4,0,0,0,0,0,0,3.63,"Hardin, Donald R"
RST,200,72795,Leadership in RST,OLB,ONL,120211,0,19,0,0,6,0,0,3,0,0,2,1,4,0,2.93,"Hardin, Donald R"
RST,205,71416,SPORT AND THE BIG TEN,BIG,ONL,120211,0,34,6,2,4,1,1,0,1,0,1,0,4,0,3.41,"Raycraft, Michael"
RST,210,72379,Management in RST,A,ONL,120211,3,9,14,7,12,4,5,6,2,1,3,0,2,0,2.95,"Chung, Wonock"
RST,216,73000,Technology in RST,TMA,ONL,120211,6,8,12,4,3,1,0,1,0,0,0,0,0,0,3.63,"Santos, Carla A"
RST,216,71415,Technology in RST,TMS,ONL,120211,2,17,17,3,1,3,4,1,0,0,1,0,1,0,3.43,"Santos, Carla A"
RST,230,43112,Diversity in RST,A,ONL,120211,161,86,70,47,33,25,19,7,18,3,7,5,13,0,3.38,"Milazzo, Liselle A"
RST,240,69060,Finance in RST,A,ONL,120211,17,15,19,10,13,8,3,6,6,2,2,5,1,0,3.07,"Choi, Wonjun"
RST,242,61458,Nature and American Culture,ONA,ONL,120211,0,423,0,0,33,0,0,15,0,0,5,0,6,0,3.79,"Farr, Jeffrey R"
RST,242,61459,Nature and American Culture,ONB,ONL,120211,0,240,0,0,59,0,0,24,0,0,20,0,31,0,3.22,"Farr, Jeffrey R"
RST,255,43105,Ethical Issues in RST,A,ONL,120211,0,14,0,0,11,0,0,9,0,0,1,0,1,0,3,"Hardin, Donald R"
RST,255,43106,Ethical Issues in RST,B,ONL,120211,0,20,0,0,8,0,0,6,0,0,1,0,8,0,2.72,"Hardin, Donald R"
RST,260,70060,Disability in RST,A1,ONL,120211,14,7,7,6,3,4,4,4,1,0,3,4,5,0,2.81,"Wachter, Cynthia J"
RST,301,71414,Sport Brand Management,SBM,ONL,120211,1,7,3,6,7,2,1,0,0,0,2,0,0,0,3.23,"Woolf, Julian R"
RST,316,43114,Human Development and RST,A,ONL,120211,12,23,10,3,4,6,1,2,2,0,1,0,2,0,3.41,"Wachter, Cynthia J"
RST,325,67038,Marketing in RST,A,ONL,120211,20,16,12,6,1,0,3,0,1,0,1,0,2,0,3.56,"Zou, Suiwen"
RST,340,43127,Facility Management in RST,A,ONL,120211,24,6,6,1,1,1,0,0,0,0,0,0,0,0,3.87,"Deterding, Robyn M"
RST,350,67042,Tourism and Culture,A,ONL,120211,18,5,1,1,0,0,0,1,0,0,0,0,0,0,3.88,"Soulard, Joelle M"
RST,354,72941,Legal Aspects of Sport,OLA,ONL,120211,1,14,15,3,9,0,1,2,0,0,0,1,0,0,3.46,"Emkes, Kyle J"
RST,360,69062,Communication in RST,A,ONL,120211,0,39,0,0,6,0,0,6,0,0,2,0,0,0,3.55,"Brooks, Caitlin M"
RST,370,43119,Research Methods & Analysis,A,ONL,120211,5,16,1,12,4,0,3,1,0,1,0,0,0,0,3.49,"Fratila, Iulia"
RST,410,43120,Strategic Thinking in RST,A,ONL,120211,0,12,8,9,7,4,1,3,0,0,0,1,0,0,3.29,"Sato, Mikihiro"
RST,429,43123,Contemporary Issues in RST,A,ONL,120211,0,13,7,2,14,1,3,1,1,1,1,0,0,0,3.23,"Stewart, William P"
RST,465,72758,Event Implementation in RST,ONL,ONL,120211,13,6,6,0,4,3,1,1,1,0,0,0,0,0,3.54,"Deterding, Robyn M"
RST,480,43124,Orientation to Internship,A,ONL,120211,0,47,6,1,10,2,1,3,0,0,0,0,1,0,3.62,"Daniels, Terri A"
RST,515,68068,Marketing in RST,XM,ONL,120211,11,8,5,1,3,0,0,0,0,1,0,0,1,0,3.6,"Morris, Lynn B"
RST,519,70858,Strategic Management in RST,XM,ONL,120211,10,6,1,1,1,0,3,0,1,0,1,0,1,0,3.35,"Rich, Samantha Anne R"
RUSS,122,70665,Russia and Black America,AL,OLC,120211,1,14,5,1,3,2,0,0,0,0,0,0,0,0,3.69,"Fedjanina, Marija"
SBC,504,67633,Managing Projects & Teams,A,ONL,120211,29,20,7,7,2,3,0,0,0,0,0,0,1,0,3.75,"Taghaboni-Dutta, Fataneh"
SBC,506,67636,Measurement and Evaluation,A,ONL,120211,41,10,3,4,6,4,2,1,0,0,0,1,0,0,3.67,"McIlrath, Mary J"
SCAN,225,58860,Vikings to Volvos: Scandinavia,A,ONL,120211,2,10,11,1,2,1,0,0,0,0,0,0,1,0,3.58,"Malekin, Bjorn"
SE,101,66879,Engineering Graphics & Design,AL,OLC,120211,1,26,16,9,11,5,1,2,1,1,0,1,5,0,3.2,"Goldstein, Molly H"
SE,101,66888,Engineering Graphics & Design,BL,OLC,120211,1,18,18,10,16,1,2,4,2,3,0,0,2,0,3.2,"Goldstein, Molly H"
SE,261,66912,Business Side of Engineering,H,OLC,120211,0,22,8,8,23,1,1,5,0,0,1,0,1,0,3.32,"Nagi, Rakesh"
SE,311,66927,Engineering Design Analysis,D,OLC,120211,16,9,18,0,30,3,0,6,0,0,0,0,0,0,3.37,"Reis, Henrique M"
SE,312,66928,Instrumentation and Test Lab,AL,OLC,120211,0,27,0,0,20,13,9,4,0,0,0,5,4,0,2.87,"Reis, Henrique M"
SE,400,66937,Engineering Law,B,ONL,120211,0,17,9,10,9,2,1,0,1,0,0,0,0,0,3.5,"Barich, Joseph M"
SE,411,66938,Reliability Engineering,U,OLC,120211,4,11,5,1,1,1,0,0,0,0,0,0,0,0,3.82,"Krishnan, Girish"
SE,413,66940,Engrg Design Optimization,R,ONL,120211,2,21,7,3,2,0,0,1,0,0,0,0,0,0,3.79,"Allison, James"
SE,422,66971,Robot Dynamics and Control,AL,LEC,120211,2,20,2,3,2,1,0,0,0,0,0,0,1,0,3.68,"Almeida de Souz, Joao Lui"
SE,423,66976,Mechatronics,AL1,OLC,120211,4,28,2,2,1,1,0,0,0,0,2,0,0,0,3.74,"Block, Daniel J"
SE,424,66980,State Space Design for Control,R,ONL,120211,8,18,14,13,11,9,2,7,3,0,0,0,1,0,3.25,"Beck, Carolyn L"
SE,494,66981,Senior Engineering Project I,M1,ONL,120211,3,29,12,4,2,0,0,0,0,0,0,0,0,0,3.83,"Wildblood, Harry S"
SE,494,66983,Senior Engineering Project I,M3,ONL,120211,6,25,8,4,2,0,0,0,0,0,0,0,0,0,3.84,"Wildblood, Harry S"
SE,495,66985,Senior Engineering Project II,M,SEM,120211,14,58,15,4,3,1,0,0,0,0,0,0,0,0,3.87,"Wildblood, Harry S"
SHS,120,55588,"Child, Comm, & Lang Ability",C1,ONL,120211,0,184,0,0,55,0,0,20,0,0,5,0,15,0,3.39,"Wachtel, Jayne M"
SHS,121,53282,American Sign Language I,A,ONL,120211,9,4,3,3,1,0,1,1,0,0,0,0,2,0,3.35,"Colon, Carlos"
SHS,121,53283,American Sign Language I,B,ONL,120211,3,4,3,2,7,0,0,0,0,1,0,0,1,0,3.24,"Colon, Carlos"
SHS,121,53284,American Sign Language I,C,ONL,120211,4,6,5,2,3,0,0,1,0,0,0,0,0,0,3.62,"Colon, Carlos"
SHS,121,53285,American Sign Language I,D,ONL,120211,9,3,0,2,3,1,2,0,1,0,0,0,0,0,3.46,"Colon, Carlos"
SHS,170,37177,Intro Hum Comm Sys & Disorders,A,ONL,120211,14,9,4,6,0,5,0,1,0,0,1,0,0,0,3.58,"Monson, Brian"
SHS,170,71537,Intro Hum Comm Sys & Disorders,B,ONL,120211,9,19,18,3,2,3,0,0,0,1,0,0,1,0,3.63,"Monson, Brian"
SHS,200,37199,General Phonetics,A,ONL,120211,7,3,4,5,0,2,0,0,2,0,0,0,0,0,3.48,"Krok, Windi"
SHS,200,37201,General Phonetics,B,ONL,120211,20,5,6,1,2,3,1,0,1,0,0,0,0,0,3.68,"Krok, Windi"
SHS,200,37308,General Phonetics,C,ONL,120211,9,5,9,4,1,2,0,0,0,0,0,0,0,0,3.69,"Krok, Windi"
SHS,221,48077,American Sign Language II,D,ONL,120211,10,1,2,2,2,3,0,2,1,0,0,0,1,0,3.24,"Colon, Carlos"
SHS,222,62206,Lang&Culture Deaf Communities,C01,ONL,120211,176,199,35,14,9,5,2,4,1,0,0,0,1,0,3.88,"Davies Brenier, Laura"
SHS,240,40267,Intro Sound & Hearing Science,A,ONL,120211,6,52,12,3,5,1,0,1,0,0,0,0,0,0,3.82,"Monson, Brian"
SHS,271,66786,Communication and Aging,CA1,ONL,120211,14,11,19,5,5,1,0,0,0,2,0,1,0,0,3.58,"Pucilowski, Anna G"
SHS,271,71950,Communication and Aging,CA2,ONL,120211,19,15,16,4,4,0,0,0,0,1,0,1,0,0,3.7,"Pucilowski, Anna G"
SHS,301,37321,General Speech Science,AE1,ONL,120211,27,29,27,13,3,1,2,0,0,1,0,0,0,0,3.73,"Bottalico, Pasquale"
SHS,321,55445,American Sign Language III,A,ONL,120211,9,5,0,1,3,1,1,4,0,1,0,0,0,0,3.31,"Dramin Weiss, Susan M"
SHS,321,55442,American Sign Language III,B,ONL,120211,9,8,4,0,1,0,1,0,0,0,0,0,0,0,3.83,"Dramin Weiss, Susan M"
SHS,321,60682,American Sign Language III,C,ONL,120211,8,6,1,4,3,1,1,0,0,0,0,0,0,0,3.62,"Dramin Weiss, Susan M"
SHS,352,53352,Hearing Health and Society,A,ONL,120211,32,19,5,3,1,1,0,0,0,0,0,0,0,0,3.9,"Husain, Fatima T"
SHS,380,63610,Comm Competence and Disorders,CCD,ONL,120211,32,29,4,3,3,1,1,0,0,0,0,0,0,0,3.87,"Channell, Marie M"
SHS,385,66099,Evidence-Based Practice in CSD,EBP,ONL,120211,48,21,12,3,4,0,0,0,1,0,0,0,0,0,3.86,"Flaherty, Mary M"
SHS,410,37387,Stuttering: Theory & Practice,A,ONL,120211,4,10,5,3,2,0,0,0,0,0,0,0,0,0,3.76,"Throneburg, Rebecca N"
SHS,427,50792,Language and the Brain,UG3,ONL,120211,21,3,10,2,1,1,0,0,1,1,1,1,1,0,3.49,"Aronoff, Justin E"
SHS,473,54625,Augmentative & Alt Comm,UG3,ONL,120211,0,29,12,10,5,0,1,1,1,0,0,0,0,0,3.63,"Mattie, Laura J"
SHS,513,37411,Asst & Mgmt of Dysphagia,AE1,ONL,120211,4,14,3,2,0,0,0,0,0,0,0,0,0,0,3.9,"Ishikawa, Keiko"
SOC,100,60804,Introduction to Sociology,2ND,OLC,120211,6,9,5,0,2,0,0,1,1,0,1,0,4,0,3.07,"Zayed, Hany K"
SOC,100,34271,Introduction to Sociology,ADA,OD,120211,6,9,7,6,2,1,1,3,0,0,0,0,0,0,3.5,"Alexander, Alishia"
SOC,100,34272,Introduction to Sociology,ADB,OD,120211,3,10,8,4,3,1,3,3,0,0,0,0,0,0,3.41,"Alexander, Alishia"
SOC,100,34276,Introduction to Sociology,ADC,OD,120211,2,12,8,3,3,1,0,4,0,0,0,0,0,0,3.49,"Alexander, Alishia"
SOC,100,34278,Introduction to Sociology,ADD,OD,120211,6,14,6,1,1,0,2,2,0,0,0,0,0,0,3.66,"Gifford, Heather M"
SOC,100,34280,Introduction to Sociology,ADE,OD,120211,9,14,5,2,2,0,0,3,0,0,0,0,0,0,3.69,"Gifford, Heather M"
SOC,100,34281,Introduction to Sociology,ADF,OD,120211,9,7,5,4,3,1,0,3,0,0,0,0,0,0,3.54,"Gifford, Heather M"
SOC,100,34287,Introduction to Sociology,ADI,OD,120211,0,14,1,6,4,1,2,5,0,0,0,0,0,0,3.3,"Rijo Sanchez, Vanessa"
SOC,100,34288,Introduction to Sociology,ADJ,OD,120211,2,21,2,2,3,2,0,3,0,0,0,0,0,0,3.61,"Moon, Chase E"
SOC,100,34292,Introduction to Sociology,ADL,OD,120211,6,14,5,2,1,1,0,2,0,0,0,0,0,0,3.7,"Moon, Chase E"
SOC,100,34311,Introduction to Sociology,ADV,OD,120211,11,13,4,1,1,0,1,3,0,0,0,0,0,0,3.69,"Rijo Sanchez, Vanessa"
SOC,100,44367,Introduction to Sociology,ADW,OD,120211,6,8,4,1,4,2,1,6,0,0,0,0,0,0,3.3,"Puckett, Christopher A"
SOC,100,44365,Introduction to Sociology,ADY,OD,120211,5,11,4,4,1,2,0,6,0,0,0,0,0,0,3.4,"Puckett, Christopher A"
SOC,100,55625,Introduction to Sociology,ONL,ONL,120211,0,86,1,3,3,5,0,1,1,0,2,0,0,0,3.78,"Steward, Daniel J"
SOC,101,70589,Sociology of Gender,A,ONL,120211,0,30,9,5,6,1,0,0,2,0,1,0,3,0,3.42,"Lee, Meggan J"
SOC,160,55109,Global Ineq and Social Change,GRD,OLC,120211,0,15,3,5,1,1,0,1,0,0,2,0,1,0,3.36,"O'Neill, Brian F"
SOC,179,34330,Social Organization,KL,OLC,120211,0,17,3,3,3,1,0,0,0,0,1,0,3,0,3.28,"Leicht, Kevin"
SOC,196,47540,Intro US Law & Legal Instit,AMM,OLC,120211,0,7,9,3,18,0,0,1,0,0,0,0,0,0,3.34,"Marshall, Anna-Maria"
SOC,200,34357,Intro to Sociological Theory,A,OD,120211,11,19,8,7,2,1,1,3,1,1,1,1,4,0,3.24,"Soener, Matthew C"
SOC,225,46859,Race and Ethnicity,MAY,OLC,120211,3,5,5,4,10,5,1,3,3,0,1,0,3,0,2.82,"May, Reuben A"
SOC,230,71952,Soc of Political Polarization,AR,OLC,120211,14,10,2,2,0,0,0,0,1,0,0,1,1,0,3.62,"Redstone, Ilana"
SOC,275,69391,Criminology,A,OLC,120211,32,22,5,1,7,0,0,2,0,0,0,1,2,0,3.66,"Atiles Osoria, Jose"
SOC,275,69591,Criminology,ON1,ONL,120211,6,7,6,3,2,0,2,0,0,1,2,0,1,0,3.27,"Peach, Matthew"
SOC,275,34374,Criminology,ONL,ONL,120211,7,6,2,6,4,0,1,1,0,1,1,1,6,0,2.74,"Peach, Matthew"
SOC,280,34351,Intro to Social Statistics,A,OLC,120211,16,13,3,2,2,0,3,0,0,0,0,0,1,0,3.67,"Teimourigerdeh, Amirhosse"
SOC,310,62952,Sociology of Deviance,A,OLC,120211,45,16,9,3,1,0,2,2,0,0,0,0,1,0,3.78,"Atiles Osoria, Jose"
SOC,350,34362,Technology and Society,DS,ONL,120211,0,16,7,3,12,1,0,0,0,0,2,0,3,0,3.19,"Steward, Daniel J"
SOC,373,47203,Social Inequality,A,OLC,120211,0,27,5,10,11,5,4,2,0,0,0,0,2,0,3.32,"Leicht, Kevin"
SOC,375,69187,Criminal Justice System,AMM,OLC,120211,45,18,7,3,6,3,4,6,0,0,0,0,0,0,3.64,"Marshall, Anna-Maria"
SOC,378,67363,Sociology of Law,A,OLC,120211,0,38,6,4,4,3,2,3,4,0,0,0,1,0,3.46,"Steward, Daniel J"
SOC,380,34385,Social Research Methods,AD1,OLB,120211,3,9,1,4,1,2,1,0,0,0,0,0,1,0,3.44,"Jones, Carileigh R"
SOC,380,34390,Social Research Methods,AD2,OLB,120211,9,7,2,2,1,2,0,0,0,0,0,0,2,0,3.45,"Jones, Carileigh R"
SOC,450,67640,Senior Capstone Seminar,CAP,OLC,120211,1,5,4,1,5,1,2,3,0,2,0,3,0,0,2.78,"Liao, Tim F"
SOC,479,69189,Law and Society,A,OLC,120211,32,18,2,5,1,0,2,0,0,0,2,0,1,0,3.71,"Atiles Osoria, Jose"
SOC,495,34397,Senior Honors Seminar,A,OLC,120211,4,11,3,1,4,0,0,0,0,0,0,0,0,0,3.75,"Liao, Tim F"
SOCW,200,50351,Introduction to Social Work,A,OLC,120211,4,11,11,2,5,2,0,0,2,0,0,1,5,0,3.06,"Earls Larrison, Tara"
SOCW,200,32827,Introduction to Social Work,B,OLC,120211,3,6,9,10,4,5,1,0,0,0,2,1,5,0,2.88,"Earls Larrison, Tara"
SOCW,240,63536,Death & Dying,A,OLC,120211,11,6,6,3,0,3,2,0,0,0,0,1,0,0,3.54,"Andrade, Flavia C"
SOCW,300,58396,Diversity: Identities & Issues,A,ONL,120211,7,26,12,5,4,1,0,1,0,1,0,0,0,0,3.7,"Cantoni, Nicole P"
SOCW,300,52693,Diversity: Identities & Issues,B,OLC,120211,14,19,7,4,6,2,2,1,1,0,1,0,2,0,3.45,"Carter-Black, Janet D"
SOCW,321,57394,Social Entre & Social Change,A,OLC,120211,2,11,3,1,0,0,0,1,0,0,2,0,1,0,3.35,"Smilovitch, Kenneth L"
SOCW,321,65409,Social Entre & Social Change,B,OLC,120211,6,18,2,0,0,1,0,0,0,0,0,0,0,0,3.93,"Raible, Stephanie E"
SOCW,360,60166,Social Work and the Military,A,ONL,120211,8,9,8,2,0,2,0,0,0,0,0,1,0,0,3.67,"Crowell, Dennis J"
SOCW,370,69043,SW & Disability Studies,A,OLC,120211,4,20,3,2,1,0,0,0,0,0,0,0,0,0,3.89,"Wilson Smith, Carol J"
SOCW,401,57395,Practice I,A,OLC,120211,0,17,5,0,0,0,0,0,0,0,2,0,0,0,3.68,"Wilson Smith, Carol J"
SOCW,402,55520,Practice II,A,OLC,120211,0,22,0,0,3,0,0,1,0,0,0,0,0,0,3.81,"Miller, Deserai L"
SOCW,404,70618,SW Case Mngt Prac,A,OLC,120211,7,11,0,1,0,0,0,0,0,0,2,0,1,0,3.52,"Wilson Smith, Carol J"
SOCW,410,58705,Social Welfare Pol and Svcs,A,OLC,120211,0,28,0,0,5,0,0,0,0,0,0,0,0,0,3.85,"Schneider, William J"
SOCW,410,58706,Social Welfare Pol and Svcs,B,OLC,120211,10,8,4,1,0,2,2,1,2,0,1,0,0,0,3.43,"Wegmann, Kate M"
SOCW,427,32836,Social Work Research Methods,A,OLC,120211,13,10,1,0,2,3,0,0,0,0,0,0,1,0,3.62,"Shin, Oe J"
SOCW,451,55701,HBSE I: Human Development,B,OLC,120211,15,3,4,0,0,2,2,2,0,0,0,0,1,0,3.47,"Cintron, Valerie"
SOCW,455,63539,Social Work with Women,A,OLC,120211,21,0,0,0,3,2,0,2,0,0,0,0,2,0,3.4,"Kingery, Linda S"
SOCW,500,32838,SW Practice with Indiv and Fam,A,OLC,120211,0,15,1,3,2,0,0,0,0,0,0,0,0,0,3.79,"Harden, Kimberly L"
SOCW,507,32844,School Social Work Practice,19A,ONL,120211,0,10,8,1,4,0,0,1,1,0,0,0,1,0,3.4,"Lindsey, Brenda C"
SOCW,509,59404,Adv Clin Assess & Interviewing,20A,ONL,120211,7,10,3,4,0,1,0,0,0,0,0,0,0,0,3.8,"Cintron, Valerie"
SOCW,509,65453,Adv Clin Assess & Interviewing,20B,ONL,120211,4,8,5,2,0,2,0,0,0,0,0,0,0,0,3.73,"Cintron, Valerie"
SOCW,509,69680,Adv Clin Assess & Interviewing,20C,ONL,120211,6,6,8,1,2,0,1,0,0,0,0,0,0,0,3.71,"McKean, Teri L"
SOCW,509,53203,Adv Clin Assess & Interviewing,20D,ONL,120211,6,9,5,4,0,0,1,0,0,0,0,0,0,0,3.76,"Cintron, Valerie"
SOCW,515,67788,Intg Health Care Pol and Svcs,19A,OLC,120211,0,22,0,0,0,0,0,1,0,0,0,0,0,0,3.91,"Harden, Kimberly L"
SOCW,519,32834,Public School Policy/Services,19A,OLC,120211,0,22,1,1,1,0,0,0,0,0,0,0,0,0,3.92,"Hensold, Katherine A"
SOCW,519,32833,Public School Policy/Services,A,OLC,120211,5,10,7,1,1,0,0,0,0,1,0,0,0,0,3.73,"Wegmann, Kate M"
SOCW,541,32864,Clinical Research Seminar,A,OLC,120211,0,18,4,1,0,0,0,0,0,0,0,0,0,0,3.91,"Bennett, Kyle M"
SOCW,552,48972,HBSE II: Mental Disorders,20A,OLC,120211,12,11,3,1,1,0,0,0,0,0,0,0,0,0,3.91,"Kingery, Linda S"
SOCW,552,69681,HBSE II: Mental Disorders,20C,OLC,120211,22,3,1,0,0,0,0,0,0,0,0,0,1,0,3.84,"Kingery, Linda S"
SOCW,553,59402,Integrated Behav. Health & HC,19A,ONL,120211,14,7,2,1,1,0,0,0,0,0,0,0,0,0,3.91,"Dunlap Johnson, Kenna E"
SOCW,553,43836,Integrated Behav. Health & HC,A,ONL,120211,13,11,0,0,1,0,0,0,0,0,0,0,0,0,3.96,"Liechty, Janet M"
SPAN,101,66100,Elementary Spanish I,A,ONL,120211,0,3,0,2,3,4,1,2,0,2,0,0,4,0,2.25,"Waters, Melanie J"
SPAN,232,35293,Spanish in the Community,X1,OLC,120211,36,17,2,1,0,0,0,1,0,0,0,0,4,0,3.68,
SPAN,246,46387,Bodies out of Place,Q,OLC,120211,6,19,4,1,2,2,0,0,1,0,0,0,1,0,3.64,"Torres-Cacoullo, Anna"
SPAN,303,49951,The Sounds of Spanish,F,OLC,120211,8,8,5,0,1,1,1,1,0,0,0,0,0,0,3.69,"Saez Fajardo, Sara"
SPAN,303,66504,The Sounds of Spanish,G,OLC,120211,8,5,3,3,2,0,2,0,1,0,0,0,0,0,3.56,"Cummings, Laura D"
SPAN,307,63312,Bilingualism,B,OLC,120211,16,3,1,2,1,0,0,0,0,0,1,0,1,0,3.61,"Henshaw, Florencia G"
SPAN,307,58793,Bilingualism,D,OLC,120211,9,13,1,1,0,0,0,0,0,0,0,0,0,0,3.96,"Delgado, Rodrigo"
SPAN,307,63313,Bilingualism,E,OLC,120211,0,9,8,2,0,1,0,0,0,1,0,0,0,0,3.62,"Callesano, Salvatore J"
SPAN,308,59983,Spanish in the United States,D,OLC,120211,17,5,1,0,0,1,0,0,0,0,0,0,0,0,3.93,"Jegerski, Jill"
SPAN,308,64869,Spanish in the United States,G,OLC,120211,1,8,6,2,4,2,1,0,0,0,0,0,0,0,3.51,"Bandin, Yvette A"
SPAN,308,68653,Spanish in the United States,X,OLC,120211,8,11,1,1,0,0,0,0,0,0,0,0,0,0,3.95,"Delgado, Rodrigo"
SPAN,312,66502,Sp Migrations Lit & Culture,C,OLC,120211,5,4,4,3,4,1,1,0,0,0,0,0,0,0,3.53,"Martinez-Quirog, Pilar"
SPAN,312,49963,Modern Spanish Lit & Cultures,F,OLC,120211,6,10,1,2,2,3,1,0,0,0,0,0,0,0,3.63,"Martinez-Quirog, Pilar"
SPAN,320,54423,Spanish Cultural Studies II,D,OLC,120211,4,10,5,1,2,0,0,0,1,0,0,0,1,0,3.56,"Martinez-Quirog, Pilar"
SPAN,326,49961,Mexican Cinema,B,OLC,120211,5,13,12,0,0,2,1,0,0,0,0,0,0,0,3.75,"Fornoff, Carolyn H"
SPED,117,34495,The Culture of Disability,A,ONL,120211,0,316,0,0,13,0,0,6,0,0,1,0,2,0,3.89,"Bentz, Johnell L"
SPED,117,34501,The Culture of Disability,B,ONL,120211,0,264,0,0,36,0,0,6,0,0,3,0,30,0,3.48,"Carey, Yvonne A"
SPED,322,34522,Intro Intellectual Disability,A,ONL,120211,0,81,0,0,8,0,0,1,0,0,0,0,0,0,3.89,"McGuire, Stacy N"
SPED,441,34535,Instructional Strategies II,A,ONL,120211,0,18,3,0,1,1,0,1,0,0,0,0,0,0,3.78,"Ray, Amber B"
SPED,448,34545,Curriculum Development III,A,ONL,120211,0,22,0,0,3,0,0,0,0,0,0,0,0,0,3.88,"Light Shriner, Cheryl L"
SPED,514,70576,Equity Issues in Spec Educ,ONL,ONL,120211,0,26,0,0,0,0,0,0,0,0,0,0,1,0,3.85,"Bentz, Johnell L"
STAT,100,37477,Statistics,KF,ONL,120211,267,232,124,102,125,57,59,49,33,23,14,11,50,0,3.19,"Flanagan, Karle A"
STAT,107,70317,Data Science Discovery,AL1,OLC,120211,23,37,13,9,6,2,3,2,6,1,6,3,12,0,3.02,"Nguyen, Ha Khanh"
STAT,200,48326,Statistical Analysis,DS,ONL,120211,49,9,5,2,1,1,2,4,0,1,1,0,5,0,3.47,"Ellison, Victoria M"
STAT,200,67087,Statistical Analysis,ONL,ONL,120211,50,66,17,16,12,9,4,2,3,1,2,1,0,0,3.62,"Fireman, Ellen S"
STAT,212,61857,Biostatistics,B1,ONL,120211,52,85,51,32,23,13,2,5,3,3,3,1,3,0,3.52,"Findley, Kelly P"
STAT,385,63553,Statistics Programming Methods,S1,ONL,120211,11,29,4,3,5,4,1,3,1,0,0,0,6,0,3.29,"Eck, Daniel J"
STAT,385,71019,Statistics Programming Methods,S2,ONL,120211,0,66,0,0,12,0,0,3,0,0,0,0,1,0,3.73,"Kinson, Christopher L"
STAT,400,36134,Statistics and Probability I,L1,OLC,120211,24,26,13,10,9,3,1,1,1,3,1,1,1,0,3.49,"Yu, Albert"
STAT,400,36138,Statistics and Probability I,L2,OLC,120211,153,144,42,27,28,22,18,21,13,3,7,4,13,0,3.42,"Yu, Albert"
STAT,408,36110,Actuarial Statistics I,AL1,OLC,120211,5,5,4,0,4,3,1,2,1,0,0,2,3,0,2.8,"Lee, Hyoeun"
STAT,410,36149,Statistics and Probability II,1UG,LCD,120211,5,8,4,5,4,3,0,5,4,0,4,0,4,0,2.74,"Stepanov, Alexey G"
STAT,410,61860,Statistics and Probability II,2GR,ONL,120211,8,32,11,8,8,21,0,6,6,0,9,0,4,0,3,"Stepanov, Alexey G"
STAT,410,63555,Statistics and Probability II,3GR,ONL,120211,4,34,33,28,12,10,1,0,0,0,1,0,0,0,3.52,"Yang, Yun"
STAT,420,69351,Methods of Applied Statistics,3UG,ONL,120211,31,60,36,15,9,2,5,6,4,0,2,0,0,0,3.6,"Findley, Kelly P"
STAT,420,36153,Methods of Applied Statistics,4UG,ONL,120211,35,50,19,16,20,8,6,0,0,0,1,0,1,0,3.59,"Li, Xinran"
STAT,425,48340,Applied Regression and Design,1GR,ONL,120211,25,23,9,4,4,8,2,3,1,0,0,0,0,0,3.61,"Bravo De Guenni, Lelys"
STAT,425,61876,Applied Regression and Design,2GR,ONL,120211,4,19,2,3,9,3,3,1,0,0,4,1,4,0,3.03,"Chronopoulou, Alexandra"
STAT,425,72899,Applied Regression and Design,3GR,ONL,120211,50,15,1,3,4,1,3,4,1,1,1,0,1,0,3.63,"Simpson, Douglas G"
STAT,426,36179,Sampling and Categorical Data,1UG,ONL,120211,18,8,5,5,4,3,2,0,0,0,0,0,3,0,3.42,"Douglas, Jeffrey A"
